"","Suggested.Symbol","name","ID","C1","C2","C3","C4","C5"
"3071","ARHGAP44","ARHGAP44","Q17R89",0,0,0,544020,0
"3072","HNRNPUL2","HNRNPUL2","Q1KMD3",0,0,0,0,0
"3073","TMEM132A","TMEM132A","Q24JP5",0,0,0,14209,0
"3074","INF2","INF2","Q27J81",7642.4,0,0,0,0
"3075","PDS5A","PDS5A","Q29RF7",0,0,0,0,0
"3076","C5orf64","C5orf64","Q2M2E5",233520,0,1622600,0,197780
"3077","AAK1","AAK1","Q2M2I8",0,0,0,32468,0
"3078","WASHC4","KIAA1033","Q2M389",209940,0,0,0,0
"3079","RALGAPA2","RALGAPA2","Q2PPJ7",0,0,0,102120,0
"3080","DPY19L1","DPY19L1","Q2PZI1",0,0,0,0,0
"3081","IAH1","IAH1","Q2TAA2",0,0,0,204640,0
"3082","ALG11","ALG11","Q2TAA5",0,0,0,0,0
"3083","HLA-DRB5","HLA-DRB5","Q30154",0,177750,0,2461600,0
"3084","HFE","HFE","Q30201",0,0,0,0,0
"3085","LRRFIP1","LRRFIP1","Q32MZ4",0,0,0,0,0
"3086","P3H1","LEPRE1","Q32P28",0,0,44366,0,0
"3087","EML3","EML3","Q32P44",0,0,0,0,0
"3088","GRAMD1B","GRAMD1B","Q3KR37",74266,0,589670,0,15216
"3089","TKFC","DAK","Q3LXA3",26133,0,39507,812830,0
"3090","TMEM30B","TMEM30B","Q3MIR4",0,0,0,509930,0
"3091","HSDL1","HSDL1","Q3SXM5",0,0,0,0,0
"3092","ARL13B","ARL13B","Q3SXY8",0,0,0,219090,0
"3093","BBS9","BBS9","Q3SYG4",0,0,0,370830,0
"3094","CCDC88A","CCDC88A","Q3V6T2",0,0,0,0,0
"3095","TMEM176B","TMEM176B","Q3YBM2",0,0,0,0,0
"3096","TUBB8","TUBB8","Q3ZCM7",457360,52878,863190,280200,0
"3097","TIMM50","TIMM50","Q3ZCQ8",0,0,0,0,0
"3098","PARP14","PARP14","Q460N5",0,0,0,24259,0
"3099","CD300E","CD300E","Q496F6",0,0,0,0,0
"3100","GLYR1","GLYR1","Q49A26",0,0,0,0,0
"3101","VPS26B","VPS26B","Q4G0F5",0,0,0,24976,0
"3102","NADK2","NADK2","Q4G0N4",0,0,0,0,0
"3103","GXYLT1","GXYLT1","Q4G148",0,0,12658,0,0
"3104","PREPL","PREPL","Q4J6C6",0,0,0,0,0
"3105","CDON","CDON","Q4KMG0",0,0,0,0,0
"3106","TBC1D10B","TBC1D10B","Q4KMP7",0,0,0,145650,0
"3107","ANO6","ANO6","Q4KMQ2",61436,19733,247270,7730500,0
"3108","PLCH1","PLCH1","Q4KWH8",103130,0,0,0,299220
"3109","SVEP1","SVEP1","Q4LDE5",0,0,0,0,0
"3110","TMEM119","TMEM119","Q4V9L6",0,0,0,0,0
"3111","MIX23","CCDC58","Q4VC31",0,0,0,0,0
"3112","ATP13A4","ATP13A4","Q4VNC1",0,0,0,396530,0
"3113","FNDC1","FNDC1","Q4ZHG4",0,0,0,0,0
"3114","PKDCC","PKDCC","Q504Y2",0,0,0,0,0
"3115","RFTN2","RFTN2","Q52LD8",94558,0,0,20571,0
"3116","ARHGAP29","ARHGAP29","Q52LW3",0,0,0,0,0
"3117","PDCD4","PDCD4","Q53EL6",28538,0,0,72248,0
"3118","SEZ6","SEZ6","Q53EL9",0,0,0,0,0
"3119","FNDC3B","FNDC3B","Q53EP0",0,0,0,0,0
"3120","CEP55","CEP55","Q53EZ4",7851.8,0,0,0,0
"3121","TP53I3","TP53I3","Q53FA7",14538,0,39052,270470,0
"3122","HIKESHI","C11orf73","Q53FT3",0,0,0,0,0
"3123","ORMDL2","ORMDL2","Q53FV1",0,0,0,0,0
"3124","IFI44L","IFI44L","Q53G44",0,0,0,0,0
"3125","SLC44A4","SLC44A4","Q53GD3",24202,1846500,0,5969200,0
"3126","PDLIM3","PDLIM3","Q53GG5",0,0,0,0,0
"3127","PLEKHO1","PLEKHO1","Q53GL0",0,0,0,0,0
"3128","PARP10","PARP10","Q53GL7",0,0,0,49989,0
"3129","HSD17B12","HSD17B12","Q53GQ0",765520,0,2632400,0,377110
"3130","AGK","AGK","Q53H12",0,0,0,0,0
"3131","LACTB2","LACTB2","Q53H82",0,0,0,0,0
"3132","PYCR3","PYCRL","Q53H96",1999.1,0,0,89045,0
"3133","EIPR1","TSSC1","Q53HC9",0,0,0,0,0
"3134","UNC50","UNC50","Q53HI1",0,0,0,0,0
"3135","RAB6C","RAB6C","Q53S08",0,0,187370,0,0
"3136","COBLL1","COBLL1","Q53SF7",0,0,0,0,0
"3137","HS1BP3","HS1BP3","Q53T59",0,0,0,22422,0
"3138","CYBRD1","CYBRD1","Q53TN4",152880,0,0,1080700,0
"3139","WDR81","WDR81","Q562E7",0,0,0,0,0
"3140","ACTBL2","ACTBL2","Q562R1",20347,0,0,6723800,0
"3141","C5orf47","C5orf47","Q569G3",0,0,0,0,95034
"3142","OCIAD2","OCIAD2","Q56VL3",133810,0,0,0,0
"3143","SFT2D3","SFT2D3","Q587I9",0,0,0,0,0
"3144","NAALADL2","NAALADL2","Q58DX5",0,0,0,0,0
"3145","SDK2","SDK2","Q58EX2",198320,0,132910,11246,0
"3146","HSP90AB4P","HSP90AB4P","Q58FF6",0,0,0,0,0
"3147","HSP90AB2P","HSP90AB2P","Q58FF8",186420,0,105280,0,0
"3148","TMEM41B","TMEM41B","Q5BJD5",4576.6,0,29871,0,37426
"3149","TMEM97","TMEM97","Q5BJF2",0,0,786800,0,14182
"3150","YIF1B","YIF1B","Q5BJH7",0,0,0,0,0
"3151","ALG10","ALG10","Q5BKT4",0,0,0,0,0
"3152","MEST","MEST","Q5EB52",0,0,0,0,0
"3153","XKR7","XKR7","Q5GH72",0,0,0,0,0
"3154","XKR4","XKR4","Q5GH76",0,0,0,0,0
"3155","HERC4","HERC4","Q5GLZ8",0,0,0,31652,0
"3156","PPP6R3","PPP6R3","Q5H9R7",12217,0,0,0,0
"3157","TMEM67","TMEM67","Q5HYA8",17292,26234,0,206910,0
"3158","RABL3","RABL3","Q5HYI8",0,0,0,0,0
"3159","COQ5","COQ5","Q5HYK3",0,0,0,0,0
"3160","CRB2","CRB2","Q5IJ48",0,0,0,220640,0
"3161","EARS2","EARS2","Q5JPH6",69913,52956,110880,0,0
"3162","MIA3","MIA3","Q5JRA6",0,0,34716,0,0
"3163","PITRM1","PITRM1","Q5JRX3",0,0,0,0,0
"3164","WDR44","WDR44","Q5JSH3",0,0,0,410030,0
"3165","DOCK11","DOCK11","Q5JSL3",0,0,0,0,0
"3166","RRP12","RRP12","Q5JTH9",0,0,0,0,0
"3167","TOR1AIP1","TOR1AIP1","Q5JTV8",0,0,0,0,0
"3168","TOR2A","TOR2A","Q5JU69",0,0,0,0,0
"3169","GNAS","GNAS","Q5JWF2",677500,951980,1151800,15492000,0
"3170","SLC27A3","SLC27A3","Q5K4L6",31716,0,0,0,0
"3171","SAMD9","SAMD9","Q5K651",0,0,0,0,0
"3172","COLEC12","COLEC12","Q5KU26",0,0,0,0,0
"3173","WDR45B","WDR45B","Q5MNZ6",0,0,0,117780,0
"3174","CLEC12A","CLEC12A","Q5QGZ9",0,0,0,0,0
"3175","CALHM6","FAM26F","Q5R3K3",0,0,0,0,0
"3176","TMEM201","TMEM201","Q5SNT2",0,0,0,0,0
"3177","MANEA","MANEA","Q5SRI9",0,0,0,0,0
"3178","HP1BP3","HP1BP3","Q5SSJ5",0,0,0,0,0
"3179","ODR4","ODR4","Q5SWX8",0,0,56908,0,0
"3180","PLEKHS1","PLEKHS1","Q5SXH7",1193.5,0,0,22200,0
"3181","NOL9","NOL9","Q5SY16",0,0,0,0,0
"3182","FREM2","FREM2","Q5SZK8",107680,0,47982,0,0
"3183","TPRG1L","TPRG1L","Q5T0D9",0,0,0,0,0
"3184","CC2D1B","CC2D1B","Q5T0F9",0,0,0,94040,0
"3185","FNBP1L","FNBP1L","Q5T0N5",0,0,0,40052,0
"3186","C6orf132","C6orf132","Q5T0Z8",0,0,0,1417500,0
"3187","FKBP15","FKBP15","Q5T1M5",0,0,0,0,0
"3188","ARMH3","C10orf76","Q5T2E6",0,0,0,60238,0
"3189","MPP7","MPP7","Q5T2T1",0,0,0,0,0
"3190","UBR4","UBR4","Q5T4S7",125800,0,58582,0,0
"3191","STXBP5","STXBP5","Q5T5C0",0,436910,0,32661,0
"3192","ADGRF1","GPR110","Q5T601",0,0,0,313350,0
"3193","C9orf64","C9orf64","Q5T6V5",0,0,0,0,0
"3194","LDLRAD1","LDLRAD1","Q5T700",0,50121,0,387070,0
"3195","C1orf68","XP32","Q5T750",2375.9,186470,8177.1,0,0
"3196","FAM102B","FAM102B","Q5T8I3",0,0,0,0,0
"3197","WLS","WLS","Q5T9L3",0,0,0,0,0
"3198","DCAF8","DCAF8","Q5TAQ9",0,0,0,0,0
"3199","GRTP1","GRTP1","Q5TC63",0,0,0,79838,0
"3200","OGFRL1","OGFRL1","Q5TC84",0,0,0,25652,0
"3201","RSPH4A","RSPH4A","Q5TD94",0,0,0,0,0
"3202","DDI2","DDI2","Q5TDH0",0,0,0,0,0
"3203","H3-7","HIST2H3PS2","Q5TEC6",0,0,0,287280,200480
"3204","THEMIS2","THEMIS2","Q5TEJ8",0,0,0,0,0
"3205","ARFGEF3","ARFGEF3","Q5TH69",0,0,0,0,0
"3206","CROCC","CROCC","Q5TZA2",0,670790,0,35648,0
"3207","TMEM164","TMEM164","Q5U3C3",0,0,0,0,0
"3208","RASIP1","RASIP1","Q5U651",0,0,0,0,0
"3209","VPS53","VPS53","Q5VIR6",249000,0,251230,0,0
"3210","MANEAL","MANEAL","Q5VSG8",0,0,0,0,0
"3211","ABHD17B","ABHD17B","Q5VST6",0,0,0,0,0
"3212","CDC42BPA","CDC42BPA","Q5VT25",0,0,0,0,0
"3213","RPRD2","RPRD2","Q5VT52",0,0,0,0,0
"3214","ANXA8L1","ANXA8L2","Q5VT79",0,130190,0,0,0
"3215","FAM171A1","FAM171A1","Q5VUB5",0,0,0,0,0
"3216","IRAK1BP1","IRAK1BP1","Q5VVH5",0,0,0,0,0
"3217","YOD1","YOD1","Q5VVQ6",0,15088,0,0,0
"3218","BROX","BROX","Q5VW32",83451,240490,73719,1098900,0
"3219","FOCAD","FOCAD","Q5VW36",0,0,0,0,0
"3220","GPR107","GPR107","Q5VW38",153220,0,127410,0,0
"3221","RASAL2","RASAL2","Q9UJF2",0,0,66363,0,0
"3222","FYB2","C1orf168","Q5VWT5",0,0,0,149420,0
"3223","ECPAS","ECM29","Q5VYK3",8430.6,0,0,0,0
"3224","MEDAG","MEDAG","Q5VYS4",0,0,0,0,0
"3225","TUT7","ZCCHC6","Q5VYS8",0,0,0,0,0
"3226","DENND4C","DENND4C","Q5VZ89",0,0,0,0,0
"3227","CARMIL1","LRRC16A","Q5VZK9",29850,0,69390,1081000,0
"3228","BSPRY","BSPRY","Q5W0U4",0,0,0,87912,0
"3229","ZDHHC20","ZDHHC20","Q5W0Z9",11604,0,19396,53778,0
"3230","SPRYD7","SPRYD7","Q5W111",0,0,16539,0,0
"3231","MICOS13","QIL1","Q5XKP0",0,0,0,0,0
"3232","RNF123","RNF123","Q5XPI4",0,0,0,0,0
"3233","ANO1","ANO1","Q5XXA6",0,0,0,15724000,0
"3234","CD276","CD276","Q5ZPR3",978590,45589,1774800,0,12530
"3235","RNF213","RNF213","Q63HN8",13549,0,0,0,0
"3236","KANK2","KANK2","Q63ZY3",0,0,0,0,0
"3237","WASHC2C","FAM21C","Q9Y4E1",0,28351,0,0,0
"3238","STEAP3","STEAP3","Q658P3",20107,0,0,0,62819
"3239","FAM91A1","FAM91A1","Q658Y4",0,0,0,0,0
"3240","TBC1D9B","TBC1D9B","Q66K14",0,0,0,0,0
"3241","TMEM198","TMEM198","Q66K66",9111100,41641,0,103580,126710
"3242","MAP1S","MAP1S","Q66K74",0,0,0,0,0
"3243","STEAP4","STEAP4","Q687X5",0,125200,0,8688400,0
"3244","OLFML2B","OLFML2B","Q68BL8",0,0,0,0,0
"3245","HGSNAT","HGSNAT","Q68CP4",0,0,0,0,0
"3246","GLT8D1","GLT8D1","Q68CQ7",5684.8,0,0,0,0
"3247","TNS3","TNS3","Q68CZ2",0,0,0,0,0
"3248","MBLAC2","MBLAC2","Q68D91",25079,0,215170,170000,0
"3249","FMN1","FMN1","Q68DA7",0,0,0,83794,0
"3250","LMBRD2","LMBRD2","Q68DH5",0,0,0,0,0
"3251","INTS3","INTS3","Q68E01",0,0,0,0,0
"3252","ARHGAP17","ARHGAP17","Q68EM7",113020,0,130150,619430,0
"3253","NCBP2AS2","NCBP2-AS2","Q69YL0",0,0,0,0,0
"3254","HBM","HBM","Q6B0K9",0,0,0,0,0
"3255","CYB5R2","CYB5R2","Q6BCY4",0,0,0,24548,0
"3256","BLTP3A","UHRF1BP1","Q6BDS2",0,0,0,0,0
"3257","ATL3","ATL3","Q6DD88",170200,0,896610,0,0
"3258","NXN","NXN","Q6DKJ4",0,0,0,0,0
"3259","IQSEC1","IQSEC1","Q6DN90",0,0,0,0,0
"3260","DMKN","DMKN","Q6E0U4",0,0,0,0,0
"3261","SUMO4","SUMO4","Q6EEV6",773570,0,639600,0,0
"3262","VASN","VASN","Q6EMK4",71050,0,25009,0,41643
"3263","SMYD5","SMYD5","Q6GMV2",0,0,0,0,0
"3264","OTUD7B","OTUD7B","Q6GQQ9",0,0,0,323390,0
"3265","LAIR1","LAIR1","Q6GTX8",0,0,0,0,0
"3266","NADSYN1","NADSYN1","Q6IA69",0,0,0,0,0
"3267","ELP2","ELP2","Q6IA86",0,0,0,0,0
"3268","LAMTOR1","LAMTOR1","Q6IAA8",2591.3,0,0,0,0
"3269","DHRS7B","DHRS7B","Q6IAN0",5459.2,0,0,0,0
"3270","TWF2","TWF2","Q6IBS0",7129,0,17219,580760,0
"3271","GRAMD4","GRAMD4","Q6IC98",0,0,0,0,0
"3272","TANGO2","TANGO2","Q6ICL3",0,0,0,0,0
"3273","RAB12","RAB12","Q6IQ22",12029,0,18763,0,0
"3274","GALNT17","WBSCR17","Q6IS24",0,0,0,220910,0
"3275","RCSD1","RCSD1","Q6JBY9",0,0,0,0,0
"3276","TENM4","TENM4","Q6N022",0,0,0,181720,0
"3277","MFSD5","MFSD5","Q6N075",0,0,0,0,0
"3278","MYORG","KIAA1161","Q6NSJ0",0,0,0,0,0
"3279","RHBDD2","RHBDD2","Q6NTF9",77006,0,193250,0,27681
"3280","SLC25A24","SLC25A24","Q6NUK1",0,0,0,0,0
"3281","RETSAT","RETSAT","Q6NUM9",30038,0,39048,0,0
"3282","TMEM214","TMEM214","Q6NUQ4",0,0,0,0,0
"3283","TCTN3","TCTN3","Q6NUS6",0,0,0,124860,0
"3284","CRACDL","KIAA1211L","Q6NV74",0,0,0,767280,0
"3285","HIBCH","HIBCH","Q6NVY1",0,0,0,0,0
"3286","ESRP1","ESRP1","Q6NXG1",0,0,0,0,0
"3287","SLC30A6","SLC30A6","Q6NXT4",0,0,0,0,0
"3288","PPP1R18","PPP1R18","Q6NYC8",0,0,0,17655,0
"3289","CAVIN1","PTRF","Q6NZI2",91904,0,96182,0,0
"3290","DHX57","DHX57","Q6P158",0,0,0,0,0
"3291","ERAP2","ERAP2","Q6P179",0,0,0,0,0
"3292","LPCAT3","LPCAT3","Q6P1A2",31915,0,68629,0,0
"3293","CDC73","CDC73","Q6P1J9",0,0,0,0,0
"3294","MRPL14","MRPL14","Q6P1L8",0,0,0,0,0
"3295","SLC27A4","SLC27A4","Q6P1M0",0,0,41170,0,0
"3296","LLGL2","LLGL2","Q6P1M3",0,0,0,16893,0
"3297","CC2D1A","CC2D1A","Q6P1N0",0,0,0,0,0
"3298","C8orf82","C8orf82","Q6P1X6",0,0,0,0,0
"3299","EDC4","EDC4","Q6P2E9",26451,0,30502,0,0
"3300","FAHD2A","FAHD2A","Q96GK7",0,0,0,0,0
"3301","PRMT9","PRMT9","Q6P2P2",0,0,0,0,0
"3302","PRPF8","PRPF8","Q6P2Q9",4979.8,0,0,0,0
"3303","C16orf46","C16orf46","Q6P387",44198,0,38628,0,73670
"3304","PLBD1","PLBD1","Q6P4A8",0,0,0,0,0
"3305","GOLM2","CASC4","Q6P4E1",78071,0,153240,0,0
"3306","CNNM4","CNNM4","Q6P4Q7",125060,0,210310,0,0
"3307","FAHD1","FAHD1","Q6P587",0,0,0,0,0
"3308","TNFAIP8L2","TNFAIP8L2","Q6P589",0,0,0,0,0
"3309","KLC3","KLC3","Q6P597",0,0,0,0,0
"3310","SLC39A4","SLC39A4","Q6P5W5",0,0,0,0,0
"3311","ERICH5","ERICH5","Q6P6B1",0,0,0,0,0
"3312","PDXDC1","PDXDC1","Q6P996",0,0,0,0,0
"3313","MEAK7","TLDC1","Q6P9B6",18318,0,34397,1507800,0
"3314","VWA1","VWA1","Q6PCB0",0,0,0,0,0
"3315","ABHD17C","ABHD17C","Q6PCB6",0,0,0,534710,0
"3316","SLC27A1","SLC27A1","Q6PCB7",0,0,0,0,0
"3317","EMB","EMB","Q6PCB8",0,43488,0,0,0
"3318","CTR9","CTR9","Q6PD62",0,0,0,0,0
"3319","SKIC3","TTC37","Q6PGP7",0,0,0,0,0
"3320","DARS2","DARS2","Q6PI48",0,0,0,0,0
"3321","LILRA6","LILRA6","Q6PI73",0,0,0,0,0
"3322","FBXO38","FBXO38","Q6PIJ6",0,0,0,0,0
"3323","NCEH1","NCEH1","Q6PIU2",11723,0,86796,0,13588
"3324","TRAT1","TRAT1","Q6PIZ9",0,0,0,0,0
"3325","RHBDF2","RHBDF2","Q6PJF5",71341,0,126640,0,0
"3326","WDR59","WDR59","Q6PJI9",24693,0,0,0,15054
"3327","OGFOD3","OGFOD3","Q6PK18",0,0,0,0,0
"3328","LARP1","LARP1","Q6PKG0",0,0,0,0,0
"3329","TRAF7","TRAF7","Q6Q0C0",0,0,0,98750,0
"3330","APOA5","APOA5","Q6Q788",58309,0,354500,0,0
"3331","RICTOR","RICTOR","Q6R327",0,0,0,422710,0
"3332","AGTRAP","AGTRAP","Q6RW13",14510,0,0,0,0
"3333","SARM1","SARM1","Q6SZW1",0,0,0,0,0
"3334","CCDC171","CCDC171","Q6TFL3",0,0,0,0,0
"3335","CSPG4","CSPG4","Q6UVK1",0,0,0,0,0
"3336","MOXD1","MOXD1","Q6UVY6",0,0,0,0,0
"3337","CYP20A1","CYP20A1","Q6UW02",20135,0,187670,0,12528
"3338","TMEM205","TMEM205","Q6UW68",41696,0,148160,0,0
"3339","C16orf54","C16orf54","Q6UWD8",0,0,0,0,0
"3340","LRSAM1","LRSAM1","Q6UWE0",0,0,0,94606,0
"3341","SCIMP","SCIMP","Q6UWF3",0,0,0,0,0
"3342","TMCO3","TMCO3","Q6UWJ1",0,0,0,0,0
"3343","LCLAT1","LCLAT1","Q6UWP7",0,0,20026,0,0
"3344","SBSN","SBSN","Q6UWP8",52550,48311,66581,28754,0
"3345","ENPP6","ENPP6","Q6UWR7",0,0,55216,0,0
"3346","OLFM4","OLFM4","Q6UX06",124520,137510,0,51792,0
"3347","C17orf99","C17orf99","Q6UX52",13848,0,0,67741,0
"3348","PLXDC2","PLXDC2","Q6UX71",179960,0,318200,0,12742
"3349","B3GNT9","B3GNT9","Q6UX72",0,0,0,0,0
"3350","LYPD2","LYPD2","Q6UXB3",0,0,0,0,0
"3351","PI16","PI16","Q6UXB8",0,0,0,0,0
"3352","SEZ6L2","SEZ6L2","Q6UXD5",3377.4,0,0,0,0
"3353","ELAPOR1","KIAA1324","Q6UXG2",0,0,0,27372,0
"3354","CRELD2","CRELD2","Q6UXH1",0,0,0,0,0
"3355","WDR82","WDR82","Q6UXN9",6452.5,0,0,0,0
"3356","APOOL","APOOL","Q6UXV4",0,0,0,0,0
"3357","BAIAP2L2","BAIAP2L2","Q6UXY1",0,0,0,42275,0
"3358","TMC5","TMC5","Q6UXY8",0,0,0,5073600,0
"3359","RANBP10","RANBP10","Q6VN20",0,0,0,0,0
"3360","PACS1","PACS1","Q6VY07",0,0,0,88103,0
"3361","MUC6","MUC6","Q6W4X9",0,0,0,0,0
"3362","MPRIP","MPRIP","Q6WCQ1",0,0,0,52808,0
"3363","RAB11FIP1","RAB11FIP1","Q6WKZ4",0,0,0,0,0
"3364","NAPRT","NAPRT","Q6XQN6",0,0,0,0,0
"3365","HACD2","HACD2","Q6Y1H2",0,0,0,0,0
"3366","CD109","CD109","Q6YHK3",0,901490,0,635100,0
"3367","HSDL2","HSDL2","Q6YN16",12460,0,0,0,0
"3368","CERS6","CERS6","Q6ZMG9",0,0,0,0,0
"3369","PPP1R21","PPP1R21","Q6ZMI0",0,0,0,0,0
"3370","MAP3K15","MAP3K15","Q6ZN16",35207,0,115220,0,0
"3371","MACC1","MACC1","Q6ZN28",0,0,0,0,0
"3372","FRRS1","FRRS1","Q6ZNA5",23909,0,36976,0,0
"3373","MBOAT1","MBOAT1","Q6ZNC8",0,0,0,4291,0
"3374","NBEAL2","NBEAL2","Q6ZNJ1",0,0,0,0,0
"3375","DPY19L3","DPY19L3","Q6ZPD9",0,0,0,0,0
"3376","QSOX2","QSOX2","Q6ZRP7",43184,0,0,0,0
"3377","FAM83H","FAM83H","Q6ZRV2",0,0,0,0,0
"3378","RIPOR1","FAM65A","Q6ZS17",0,0,37408,237120,0
"3379","MFSD6","MFSD6","Q6ZSS7",0,0,0,55773,0
"3380","TMPPE","TMPPE","Q6ZT21",0,0,0,0,0
"3381","CDHR3","CDHR3","Q6ZTQ4",0,43739,0,10803,0
"3382","CRACD","KIAA1211","Q6ZU35",0,0,0,52743,0
"3383","PIK3AP1","PIK3AP1","Q6ZUJ8",0,0,0,0,0
"3384","TMEM26","TMEM26","Q6ZUK4",0,0,0,0,0
"3385","ARHGAP27","ARHGAP27","Q6ZUM4",0,0,0,560190,0
"3386","DENND5B","DENND5B","Q6ZUT9",0,1782600,42314,0,0
"3387","LHFPL2","LHFPL2","Q6ZUX7",511410,0,377040,222490,0
"3388","FGD6","FGD6","Q6ZV73",0,0,0,0,0
"3389","GPRIN3","GPRIN3","Q6ZVF9",0,0,0,0,0
"3390","TOM1L2","TOM1L2","Q6ZVM7",0,0,0,92678,0
"3391","NCCRP1","NCCRP1","Q6ZVX7",7325,84717,0,0,0
"3392","KCP","KCP","Q6ZWJ8",0,0,0,0,0
"3393","MBOAT2","MBOAT2","Q6ZWT7",0,0,0,0,0
"3394","TMTC3","TMTC3","Q6ZXV5",0,0,0,0,0
"3395","VPS13C","VPS13C","Q709C8",0,0,37395,662510,0
"3396","RAPH1","RAPH1","Q70E73",0,0,0,0,0
"3397","USP53","USP53","Q70EK8",0,0,0,29455,0
"3398","UNC13D","UNC13D","Q70J99",18728,0,24848,0,0
"3399","IKBIP","IKBIP","Q70UQ0",0,0,0,0,0
"3400","PREX2","PREX2","Q70Z35",0,0,0,109160,0
"3401","H3C15","HIST2H3A","Q71DI3",892960,0,1077600,489460,123770
"3402","SMIM5","SMIM5","Q71RC9",0,198360,0,0,0
"3403","TMUB2","TMUB2","Q71RG4",0,0,0,0,0
"3404","TUBA1A","TUBA1A","Q71U36",168630,43028,209680,0,0
"3405","CCDC80","CCDC80","Q76M96",0,0,0,0,0
"3406","BTN2A1","BTN2A1","Q7KYR7",48767,0,99617,87500,0
"3407","SND1","SND1","Q7KZF4",0,0,157900,48851,0
"3408","MARK2","MARK2","Q7KZI7",132890,0,220500,33887,0
"3409","SV2A","SV2A","Q7L0J3",0,0,104660,0,0
"3410","RHOU","RHOU","Q7L0Q8",0,0,0,34798,0
"3411","TRMT10C","TRMT10C","Q7L0Y3",0,0,0,0,0
"3412","BZW1","BZW1","Q7L1Q6",0,0,0,59560,0
"3413","LRRC8D","LRRC8D","Q7L1W4",0,0,0,0,0
"3414","ABHD13","ABHD13","Q7L211",0,0,0,0,0
"3415","ASRGL1","ASRGL1","Q7L266",0,0,0,1482600,0
"3416","EIF3M","EIF3M","Q7L2H7",154510,0,225720,109050,0
"3417","ARMCX2","ARMCX2","Q7L311",0,0,0,0,0
"3418","PARS2","PARS2","Q7L3T8",546950,0,0,0,0
"3419","RRAGA","RRAGA","Q7L523",0,0,0,0,0
"3420","CYFIP1","CYFIP1","Q7L576",418570,203000,679160,1589200,0
"3421","GET4","GET4","Q7L5D6",0,0,0,0,0
"3422","GDPD3","GDPD3","Q7L5L3",0,0,0,0,0
"3423","COPS6","COPS6","Q7L5N1",4820.6,0,22781,0,0
"3424","LPCAT2","LPCAT2","Q7L5N7",0,0,0,8774.3,0
"3425","ENOSF1","ENOSF1","Q7L5Y1",0,0,0,81616,0
"3426","EPM2AIP1","EPM2AIP1","Q7L775",0,0,0,0,0
"3427","TAOK1","TAOK1","Q7L7X3",17460,0,0,1238600,1393700
"3428","MOB1B","MOB1B","Q7L9L4",18713,29862,40556,775160,0
"3429","CHMP1B","CHMP1B","Q7LBR1",0,243870,0,72279,0
"3430","RASGRP2","RASGRP2","Q7LDG7",16964,0,0,0,0
"3431","HS2ST1","HS2ST1","Q7LGA3",273750,0,83903,0,0
"3432","CHST3","CHST3","Q7LGC8",0,0,0,0,0
"3433","STRADA","STRADA","Q7RTN6",0,0,0,167980,0
"3434","PHF5A","PHF5A","Q7RTV0",0,0,0,0,0
"3435","ERMP1","ERMP1","Q7Z2K6",243380,0,1754300,0,666140
"3436","ZC3HAV1","ZC3HAV1","Q7Z2W4",138480,0,150210,738390,0
"3437","MAMDC2","MAMDC2","Q7Z304",8396,16056,0,0,0
"3438","TRAPPC11","TRAPPC11","Q7Z392",0,0,0,0,0
"3439","NUP54","NUP54","Q7Z3B4",0,0,0,0,0
"3440","ATG9A","ATG9A","Q7Z3C6",75176,0,165870,0,0
"3441","DGLUCY","C14orf159","Q7Z3D6",0,0,0,0,0
"3442","ARMC9","ARMC9","Q7Z3E5",0,0,0,0,0
"3443","VPS35L","C16orf62","Q7Z3J2",2611.4,0,0,0,0
"3444","MON2","MON2","Q7Z3U7",0,0,0,0,0
"3445","UBE3B","UBE3B","Q7Z3V4",0,0,0,14674,0
"3446","TMC6","TMC6","Q7Z403",0,0,0,0,0
"3447","TMC4","TMC4","Q7Z404",0,0,0,4429900,0
"3448","MYH14","MYH14","Q7Z406",3183.4,0,0,223770,0
"3449","CYP2U1","CYP2U1","Q7Z449",0,0,0,0,0
"3450","CLASP1","CLASP1","Q7Z460",0,0,0,0,526130
"3451","DHX29","DHX29","Q7Z478",0,0,0,0,0
"3452","HDDC2","HDDC2","Q7Z4H3",0,0,0,248140,0
"3453","POGLUT3","KDELC2","Q7Z4H8",0,0,0,0,0
"3454","TTC21B","TTC21B","Q7Z4L5",0,0,0,189850,0
"3455","C6orf120","C6orf120","Q7Z4R8",0,0,0,0,0
"3456","KIF21A","KIF21A","Q7Z4S6",9344,0,10376,0,0
"3457","HDGFL2","HDGFRP2","Q7Z4V5",0,0,0,0,0
"3458","DCXR","DCXR","Q7Z4W1",23040,0,0,298420,0
"3459","GOLGA7","GOLGA7","Q7Z5G4",131980,0,187670,0,0
"3460","PODN","PODN","Q7Z5L7",0,0,0,0,0
"3461","SDK1","SDK1","Q7Z5N4",0,0,110000,0,0
"3462","APBB1IP","APBB1IP","Q7Z5R6",0,0,0,0,0
"3463","SRGAP1","SRGAP1","Q7Z6B7",0,0,0,0,0
"3464","ARHGAP30","ARHGAP30","Q7Z6I6",0,0,0,0,0
"3465","FGD2","FGD2","Q7Z6J4",0,0,0,0,0
"3466","HUWE1","HUWE1","Q7Z6Z7",7348500,0,11501000,0,349090
"3467","YTHDF1","YTHDF1","Q9BYJ9",0,0,0,0,0
"3468","VTCN1","VTCN1","Q7Z7D3",0,77241,0,1264700,0
